,id_x,user_id,timestamp,loan_amount,loan_purpose,outcome,interest,webvisit_id,campaign_referrer,name,ssn,birthday,gender,city,zip_code
11750,174601,62847586,1557070309,280000,Home purchase,REJECTED,6.7,42792103,"display2_Google,display1_Twitter,",Κυπριανή Νικολάτου,302-61-9935,1983-08-03,M,Κιλκίς,ΤΚ 59541
11751,27605566,34786299,1558348698,230000,Refinance existing loans,ACCEPTED,14.0,,,Αθανάσιος Φραγκόπουλος,261-26-6291,1984-09-25,M,Βόλος,ΤΚ 957 26
11752,64352045,19599971,1559145955,120000,Home purchase,ACCEPTED,6.7,,,Γκίκας Ευαγγελάτος,291-18-5667,1970-02-02,M,Χίος,859 12
11753,30427205,73410108,1558273730,210000,Refinance existing loans,REJECTED,7.0,,,Ευριπίδης Δημοβελής,829-53-2887,1996-05-08,F,Θεσσαλονίκη,97412
11754,59624321,73410108,1558949518,300000,Buying a pet,REJECTED,7.0,,,Ευριπίδης Δημοβελής,829-53-2887,1996-05-08,F,Θεσσαλονίκη,97412
11755,74931822,27230333,1558602733,270000,Buying a pet,ACCEPTED,8.7,,,Μιράντα Ξενάκη,030-89-5437,1994-11-21,M,Τρίπολη,73602
11756,25488898,34483576,1558582530,200000,Refinance existing loans,ACCEPTED,14.0,,,Νεοκλής Παπουλής,909-81-5635,1985-02-28,F,Σάμος,808 78
11757,25867978,98085749,1558109655,250000,Refinance existing loans,REJECTED,6.7,41746645,"display1_Google,display2_Google,",Ερωφίλη Παρασκευά,977-97-0173,1994-08-25,F,Αθήνα,ΤΚ 87841
11758,94007449,54995442,1557131075,90000,Buying a pet,REJECTED,7.0,28299379,"display2_Facebook,display3_Twitter,display3_Google,display2_Google,display1_Google,",Κλεοπάτρα Κουτσουρέλη,474-99-5383,1990-03-03,M,Άμφισσα,ΤΚ 35449
11759,95735053,56555358,1559061793,220000,Home purchase,ACCEPTED,7.0,,,Ρήγας-Βλάσιος Λουπασάκης,682-70-5254,1971-08-01,M,Ξάνθη,093 62
11760,19743871,88999720,1558678159,220000,Refinance existing loans,REJECTED,6.7,,,Μερόπη Σιμητοπούλου,284-49-5817,1972-10-25,M,Σέρρες,19058
11761,66134502,30651919,1557688092,20000,buying a pet,REJECTED,8.7,86474842,"display1_Google,display2_Twitter,display2_Facebook,display1_Facebook,",Αδάμ Ταβερναράκης,769-45-5397,1984-10-25,M,Πολύγυρος,17267
11762,17965086,1414594,1558839260,100000,Refinance existing loans,REJECTED,14.0,,,Μαριάνθη Παλαμπουγιούκη,620-54-1054,1990-10-05,F,Αγ. Νικόλαος,ΤΚ 23304
11763,14691627,435599,1557144883,210000,Refinance existing loans,REJECTED,8.7,61427247,"display2_Google,display3_Twitter,display1_Twitter,",Νίκη-Βασιλεία Προύβα,214-47-7354,1980-09-22,F,Κιλκίς,39587
11764,50325779,16123661,1557129523,120000,Refinance existing loans,REJECTED,6.7,78143485,"display3_Google,",Ερμιόνη-Ευρύκλεια Μπούζα,267-40-2771,1996-08-29,F,Ρόδος,90022
11765,65317783,74654475,1557269725,250000,Refinance existing loans,ACCEPTED,6.7,,,Θεόφιλος Αμυγδαλάκης,178-94-0354,1982-08-13,M,Ξάνθη,95941
11766,45459304,5555104,1556897544,50000,Refinance existing loans,ACCEPTED,7.0,18438208,"display3_Twitter,display2_Facebook,display1_Google,",Ζαφείριος Κουκουβίνος,899-03-1468,1995-05-06,F,Καστοριά,328 04
11767,53428202,81040522,1557067819,90000,buying a pet,REJECTED,8.7,,,Πουλχερία-Σεβαστή Βαζούρα,704-32-5467,1987-12-18,F,Κομοτηνή,ΤΚ 14056
11768,61108484,29272308,1557521869,240000,Refinance existing loans,REJECTED,14.0,,,Γενοβέφα Γρηγοροπούλου,934-95-2630,1978-03-01,F,Βόλος,27264
11769,98672822,9266439,1557414215,230000,Refinance existing loans,ACCEPTED,6.7,,,Μαυροειδής Πανταζής,656-61-2618,1985-09-28,F,Έδεσσα,ΤΚ 49240
11770,22470633,25732402,1558780371,290000,Refinance existing loans,ACCEPTED,8.7,38230710,,Μεθόδιος Μανελίδης,195-40-0501,1989-08-04,M,Τρίπολη,40679
11771,94451853,81482388,1558922597,70000,home purchase,REJECTED,14.0,38384715,,Δημοκράτης Κεχαγιάς,753-20-7281,1980-02-05,F,Λιβαδιά,40509
11772,64220846,4810004,1557891858,280000,Refinance existing loans,REJECTED,6.7,,,Εύα Κοντογεωργάκη,206-99-8688,1979-06-07,M,Θεσσαλονίκη,42523
11773,34891229,45419611,1558801876,180000,home purchase,REJECTED,14.0,,,Δήμος Λυγκούρας,825-85-7447,1981-09-09,M,Κομοτηνή,60413
11774,54166452,16457877,1556841384,180000,Home purchase,ACCEPTED,7.0,,,Τιμολέων Καμπάκας,440-75-0114,1995-05-16,F,Κιλκίς,ΤΚ 616 37
11775,49716697,79885488,1558620280,50000,Home purchase,ACCEPTED,14.0,,,Βαρβάρα-Χαρά Κλεινάκη,880-87-9487,1977-08-03,F,Κοζάνη,90084
11776,66217666,30378106,1558885235,250000,Buying a pet,ACCEPTED,6.7,,,Δαμασκηνή Παλιεράκη,509-02-7329,1972-11-23,M,Κοζάνη,ΤΚ 24774
11777,21997985,87310790,1558137081,230000,buying a pet,REJECTED,14.0,,,Βερονίκη Καλαϊτζοπούλου,713-08-6782,1985-04-28,F,Ηράκλειο,82243
11778,99623675,87561965,1558207445,180000,Refinance existing loans,REJECTED,8.7,,,Ναθαναήλ Βαχουθιανάκης,289-28-5222,1989-03-22,F,Έδεσσα,ΤΚ 302 66
11779,76480342,16741900,1556861639,250000,Home purchase,REJECTED,14.0,,,Φερενίκη Νίκα,348-77-1532,1975-02-03,M,Κιλκίς,26735
11780,15583679,53358903,1558680467,40000,Home purchase,ACCEPTED,7.0,,,Χρυσόστομος Τσέγας,177-93-0012,1974-11-12,F,Πάτρα,726 90
11781,12191105,16288788,1558655376,270000,Buying a pet,ACCEPTED,7.0,88768170,"display3_Twitter,display3_Facebook,display1_Facebook,",Ήλια Βαλσαμίδου,755-88-3077,1986-05-23,M,Τρίπολη,334 16
11782,40650270,87313998,1556954321,300000,Buying a pet,ACCEPTED,14.0,,,Κωνσταντία Παναγιωτακοπούλου,640-59-0120,1985-05-15,M,Καρπενήσι,ΤΚ 653 79
11783,64774363,40018904,1559161380,250000,Refinance existing loans,ACCEPTED,7.0,,,Αλίκη Μπρούζου,889-49-2906,1995-01-16,M,Βόλος,35641
11784,67720957,9580578,1558225112,70000,Buying a pet,ACCEPTED,7.0,,,Περικλής Ζενεμπίσης,847-52-9294,1993-04-15,M,Λιβαδιά,091 59
11785,54953277,87304382,1557074575,50000,Home purchase,REJECTED,14.0,33348611,"display3_Google,display3_Facebook,display2_Twitter,",Φεβρωνία Μπίκα,362-29-7287,1988-07-15,F,Τρίκαλα,995 87
11786,89287575,41687279,1558763554,40000,Refinance existing loans,ACCEPTED,14.0,,,Φανουρία Σταυρίδου,289-81-2831,1975-10-18,F,Βέροια,78516
11787,95998673,55206039,1558673395,300000,Refinance existing loans,ACCEPTED,6.7,75279019,,Πανδώρα Ξηροτύρη,210-30-7480,1985-03-01,M,Ναύπλιο,398 84
11788,34920689,71011083,1558691700,280000,Refinance existing loans,REJECTED,8.7,,,Παντελία Ποσάντζη,394-22-2202,1978-04-01,M,Καβάλα,36670
11789,77992639,42233274,1559161034,150000,Home purchase,REJECTED,7.0,,,Χριστίνα Βαΐου,817-10-0416,1982-12-25,F,Ιωάννινα,ΤΚ 27194
11790,455169,32359759,1557502748,50000,Buying a pet,ACCEPTED,8.7,,,Ευστρατία-Θεανώ Καργάκου,876-46-9529,1990-03-27,M,Καρπενήσι,ΤΚ 829 07
11791,5249183,15443133,1557124124,290000,Refinance existing loans,ACCEPTED,7.0,50003536,"display3_Twitter,",Λύσανδρος Κοντογιάννης,527-89-5997,1994-01-06,M,Αγ. Νικόλαος,99722
11792,50915624,91805659,1556761427,80000,Refinance existing loans,ACCEPTED,7.0,,,Λεωνιδιά Σόφρα,247-49-6484,1980-10-06,F,Άρτα,13484
11793,3206376,29390085,1558705357,200000,home purchase,REJECTED,14.0,,,Πρόδρομος Δανιηλίδης,370-31-9234,1991-10-07,F,Σπάρτη,34805
11794,35266976,14109386,1557636991,50000,home purchase,REJECTED,7.0,5086752,,Ηράκλεια Σπυριδάκη,510-46-9037,1989-06-10,F,Ζάκυνθος,34481
11795,38590339,68686214,1557437410,180000,Home purchase,REJECTED,8.7,9870180,"display3_Google,",Πελαγία-Ζαχαρένια Ταξίδου,915-24-3826,1995-06-11,M,Κέρκυρα,ΤΚ 89087
11796,60837838,32006060,1557411674,40000,Refinance existing loans,REJECTED,6.7,,,Κοσμάς Γιαννακέας,815-85-8047,1995-12-27,F,Ερμούπολη,17619
11797,37983648,49255137,1559018816,260000,Buying a pet,ACCEPTED,14.0,,,Θεοτόκης Μπούκος,039-83-5778,1983-01-03,M,Ιωάννινα,281 63
11798,85996443,79253996,1556821835,100000,buying a pet,ACCEPTED,8.7,,,Απόλλων-Ελευθέριος Μανωλάκης,709-63-0943,1971-11-21,F,Καβάλα,47735
11799,28937983,15048189,1558341825,210000,Refinance existing loans,REJECTED,6.7,,,Απόλλων Καραγιάννης,090-77-1471,1985-04-23,F,Πύργος,704 05
11800,52056217,56976116,1557910864,200000,Home purchase,REJECTED,7.0,,,Ανδριανή Γαβριήλ,546-35-9616,1984-03-06,M,Ναύπλιο,84557
11801,50854296,77422286,1558771638,240000,Home purchase,ACCEPTED,14.0,87480255,"display3_Google,display2_Google,display1_Facebook,",Αθηνοδώρα Μήτσου,067-41-0073,1973-11-14,M,Καρδίτσα,316 72
11802,17822382,3398762,1558051943,250000,Refinance existing loans,ACCEPTED,14.0,20434939,"display3_Twitter,display2_Facebook,display3_Twitter,",Καρυοφυλλιά Μπαλαμπάνη,499-66-3511,1995-11-22,M,Βέροια,ΤΚ 41180
11803,51761708,8965232,1557978026,220000,Buying a pet,REJECTED,14.0,,,Υάκινθος Κοττίκας,059-52-9989,1972-08-20,F,Κατερίνη,ΤΚ 63870
11804,52135665,37804965,1556945523,60000,Refinance existing loans,ACCEPTED,6.7,94062997,"display3_Twitter,",Αριστόβουλος Λάτσκος,108-99-0450,1995-05-02,M,Τρίκαλα,65191
11805,49097272,5478788,1557345729,70000,Refinance existing loans,ACCEPTED,7.0,,,Χριστιάνα Νάσσου,119-83-7186,1989-05-16,M,Καστοριά,213 39
11806,21029705,75415350,1558653883,50000,Buying a pet,ACCEPTED,8.7,,,Νομική Κανελλοπούλου,985-11-9898,1987-06-09,M,Κατερίνη,74678
11807,81307270,55419619,1558884991,290000,Buying a pet,REJECTED,6.7,,,Τηλέμαχος Αναστόπουλος,253-00-2375,1986-11-19,F,Ξάνθη,ΤΚ 23866
11808,20003110,67281338,1557107261,90000,Refinance existing loans,ACCEPTED,6.7,,,Γεράσιμος Καρούντζος,763-19-5842,1972-08-12,F,Ηράκλειο,ΤΚ 185 26
11809,91610018,52682099,1559027393,90000,Buying a pet,ACCEPTED,7.0,,,Αριστείδης-Τίτος Δίγκας,912-08-9390,1977-04-21,F,Ιωάννινα,65547
11810,57930182,89699203,1559222505,180000,Buying a pet,REJECTED,6.7,,,Τζανέτος Βαμβακάς,628-24-2348,1970-01-08,M,Αγ. Νικόλαος,97987
11811,9887551,36160718,1558195371,280000,Home purchase,REJECTED,7.0,813511,"display1_Google,display2_Twitter,display2_Facebook,display2_Twitter,",Θαλής Γούσιος,971-34-3382,1974-04-04,M,Βόλος,ΤΚ 32950
11812,20050777,94171261,1558027734,80000,Refinance existing loans,REJECTED,14.0,26291384,,Ιούλιος Δουβρόπουλος,692-51-8871,1995-02-01,F,Σέρρες,17387
11813,32569100,71033168,1557689830,260000,buying a pet,REJECTED,6.7,,,Χρίστος-Ταξιάρχης Καραΐσκος,195-10-3921,1983-04-30,M,Πάτρα,37772
11814,25843797,81490590,1558211164,50000,Refinance existing loans,ACCEPTED,6.7,27040611,"display1_Google,display1_Google,display1_Facebook,",Βερόνικα Βαρελίδου,173-07-3525,1993-11-01,F,Βέροια,383 48
11815,74793153,70877261,1558827800,150000,Home purchase,REJECTED,6.7,56643349,"display2_Google,",Γαλάτεια Καψή,477-61-0748,1972-08-02,F,Λιβαδιά,85758
11816,14756336,61232482,1559258107,100000,Buying a pet,ACCEPTED,8.7,67771584,,Κωνσταντία-Σπάρτη Κασσωτάκη,686-88-9440,1976-02-24,M,Πολύγυρος,ΤΚ 624 91
11817,76007586,29359791,1557467149,30000,Buying a pet,REJECTED,14.0,,,Κλεοπάτρα Κάκκα,389-87-6635,1974-05-01,F,Κιλκίς,966 84
11818,42901068,98669834,1558909450,100000,Home purchase,REJECTED,7.0,,,Ισίδωρος-Σωτήριος Περιστερόπουλος,921-97-8739,1995-08-24,F,Ζάκυνθος,636 20
11819,65695228,56427301,1559026371,90000,Refinance existing loans,REJECTED,6.7,,,Σολομών Βορλόκας,983-13-1332,1994-01-15,M,Πολύγυρος,ΤΚ 076 53
11820,87274438,77825273,1558515384,300000,Refinance existing loans,REJECTED,6.7,29794634,,Αριστέα Γιαννακουδάκη,456-33-7753,1983-04-02,F,Κέρκυρα,040 60
11821,49517122,3855271,1558070945,220000,buying a pet,ACCEPTED,6.7,,,Ζαμπέτα Καραμάνη,822-80-0098,1992-01-23,F,Ζάκυνθος,46788
11822,51904212,91653191,1556911600,50000,Refinance existing loans,REJECTED,6.7,,,Δαμιανός-Βαρδής Παργανάς,564-40-6582,1988-05-24,F,Καρπενήσι,73020
11823,92105371,21381268,1557421899,40000,Home purchase,ACCEPTED,6.7,73729038,"display3_Facebook,display3_Twitter,display1_Twitter,display2_Google,",Γεώργιος Λώλος,264-91-3509,1973-08-01,M,Θεσσαλονίκη,ΤΚ 640 29
11824,63176354,15984243,1559248209,120000,Refinance existing loans,ACCEPTED,7.0,,,Σελήνη Πίσπα,758-56-8360,1990-06-22,M,Αθήνα,140 18
11825,44657666,61765135,1556725641,90000,Home purchase,REJECTED,7.0,76342934,"display2_Facebook,display2_Google,",Ιάκωβος Σδραλλής,837-38-8136,1976-04-07,M,Άρτα,ΤΚ 894 21
11826,6095092,3088360,1558673860,40000,Refinance existing loans,REJECTED,6.7,73601024,"display3_Google,",Κικιλία Ψυχάρη,794-59-5027,1987-10-24,F,Κέρκυρα,ΤΚ 14610
11827,5141715,99071033,1557560529,290000,Home purchase,REJECTED,7.0,,,Ζαφείρης Ζώτος,265-54-4341,1974-09-25,M,Καρδίτσα,260 81
11828,43655918,63998775,1558736653,70000,Refinance existing loans,ACCEPTED,8.7,11632478,,Αμφιτρίτη Μπεκάκου,264-00-7500,1985-08-05,M,Τρίκαλα,614 65
11829,51139651,56098507,1558443992,100000,Buying a pet,ACCEPTED,7.0,,,Κωνσταντίνα-Γερακίνα Ζαχαριουδάκη,944-64-4607,1972-08-17,F,Γρεβενά,41631
11830,61856075,13934306,1556743937,290000,Refinance existing loans,REJECTED,6.7,,,Καλυψώ Καρβέλη,702-66-1667,1972-08-31,M,Ιωάννινα,ΤΚ 941 94
11831,55113353,44579803,1559138816,280000,Buying a pet,REJECTED,7.0,,,Πούλια Τραγούστη,073-64-2020,1988-10-22,M,Λευκάδα,43917
11832,59685531,25822827,1558263961,210000,Buying a pet,ACCEPTED,6.7,99345680,,Ρήγας Ζαφείρης,906-97-6854,1992-06-30,F,Λευκάδα,49008
11833,16465183,9901461,1556864058,60000,Home purchase,ACCEPTED,8.7,,,Αθανάσιος Σπανδωνίδης,130-72-8171,1982-07-23,M,Κατερίνη,97628
11834,8142726,9901461,1557117820,80000,Refinance existing loans,REJECTED,8.7,,,Αθανάσιος Σπανδωνίδης,130-72-8171,1982-07-23,M,Κατερίνη,97628
11835,73482027,22014654,1557745470,180000,Buying a pet,ACCEPTED,14.0,71761688,"display2_Twitter,display1_Google,display1_Google,",Αγόρω Δημακογιάννη,313-16-9522,1993-05-20,M,Ζάκυνθος,ΤΚ 98533
11836,98827802,60094552,1558843440,100000,Refinance existing loans,ACCEPTED,14.0,,,Μελπομένη Συβιλιά,003-97-4904,1974-12-08,F,Κιλκίς,ΤΚ 83519
11837,55844569,56083220,1557358713,20000,Buying a pet,REJECTED,8.7,,,Λεωνιδιά Γκαλίου,093-06-4959,1982-05-07,M,Γρεβενά,400 68
11838,42604832,84068943,1558973110,210000,Buying a pet,ACCEPTED,6.7,10816711,"display1_Google,display2_Twitter,display2_Twitter,display2_Facebook,",Ουρανία Μπενέτου,657-60-0425,1977-11-29,M,Πρέβεζα,98760
11839,43893462,69901013,1557773905,70000,Home purchase,ACCEPTED,6.7,85035782,"display3_Twitter,display3_Twitter,",Χρυσοβαλάντου Μπιμπίρη,140-23-7409,1987-04-25,M,Πολύγυρος,010 61
11840,80895711,25622478,1557643925,190000,Refinance existing loans,REJECTED,6.7,,,Πολυνίκη Δημητρέλου,177-19-7817,1995-03-27,M,Βέροια,ΤΚ 63387
11841,33932868,19325192,1558549158,220000,Home purchase,ACCEPTED,14.0,63767067,"display2_Twitter,display2_Google,",Έλλη Ρωμαίου,438-76-2811,1987-03-10,F,Καλαμάτα,24378
11842,38539257,7198440,1556852235,200000,Refinance existing loans,ACCEPTED,14.0,,,Κώστας Ακριώτης,302-91-7704,1983-01-21,M,Λευκάδα,37226
11843,90497987,75703932,1557361380,270000,Buying a pet,ACCEPTED,6.7,,,Νικητία Παπασπηλιωτοπούλου,845-78-4852,1990-02-04,M,Αγ. Νικόλαος,414 42
11844,26482693,90584589,1557034558,190000,Home purchase,REJECTED,14.0,,,Αρχοντία Κοκκινίδου,030-96-0827,1981-04-11,M,Λάρισα,34813
11845,14080235,17088132,1559048861,230000,Refinance existing loans,ACCEPTED,14.0,,,Κονδυλία Γεωργή,408-25-8774,1976-05-16,F,Τρίκαλα,34307
11846,52070062,66576533,1557410815,230000,Refinance existing loans,REJECTED,8.7,90899148,"display1_Facebook,",Λυγερή Μανέτα,774-48-0652,1971-07-15,F,Θεσσαλονίκη,ΤΚ 503 26
11847,67818797,66725106,1557396976,80000,Refinance existing loans,ACCEPTED,8.7,,,Παρασκευάς-Σωτήρης Μάργαρης,513-17-9934,1974-02-13,F,Τρίπολη,ΤΚ 908 03
11848,88450539,64592223,1556858724,260000,Home purchase,REJECTED,6.7,,,Διαμάντω Φυτιλή,550-72-7568,1996-02-15,F,Καλαμάτα,56130
11849,55409971,57845653,1558828308,270000,Refinance existing loans,ACCEPTED,6.7,50680606,"display1_Facebook,display1_Google,display1_Twitter,display1_Facebook,display2_Facebook,",Μινέρβα Ζαρζάνη,792-65-8522,1983-02-11,F,Ναύπλιο,825 00
11850,30951872,44431575,1557796898,100000,Refinance existing loans,ACCEPTED,6.7,96651499,"display2_Google,display1_Google,display2_Google,",Ζαχαρίας Φιλιππάτος,111-50-5839,1972-12-04,M,Λευκάδα,967 63
11851,59945395,81939289,1558665151,180000,Home purchase,REJECTED,8.7,46725892,"display3_Facebook,display3_Facebook,",Ανδρονίκη-Ευπραξία Δημοπούλου,467-78-7399,1990-08-19,M,Λάρισα,96851
11852,37867753,86811062,1558653620,40000,Refinance existing loans,ACCEPTED,14.0,,,Πανταζής Αμυγδαλάκης,265-95-4327,1993-04-03,F,Θεσσαλονίκη,ΤΚ 34281
11853,7007022,92858319,1558643017,200000,Home purchase,ACCEPTED,8.7,,,Ιερεμίας Αποστολακάκης,868-18-3775,1987-05-19,M,Κόρινθος,57251
11854,97088756,48152400,1557466057,300000,buying a pet,REJECTED,7.0,,,Χαρίλαος-Αντύπας Βαλασίδης,205-80-9058,1974-08-26,M,Κέρκυρα,ΤΚ 261 10
11855,14034189,87620130,1557029855,210000,Refinance existing loans,ACCEPTED,8.7,,,Αρχιμήδης-Ανδρόνικος Μάνος,385-93-4901,1970-08-22,F,Κομοτηνή,32828
11856,17553230,72698940,1558978884,240000,Buying a pet,ACCEPTED,8.7,,,Λαυρεντία Χαραλαμπίδου,208-10-5915,1989-08-13,F,Αργοστόλι,515 82
11857,28576332,48750742,1558233796,100000,home purchase,ACCEPTED,6.7,75242300,"display3_Facebook,",Κοραλία Κακοτρίχη,763-62-3008,1988-03-09,M,Δράμα,ΤΚ 89560
