loan_id,user_id,loan_timestamp,loan_amount,loan_purpose,outcome,interest,visit_id,zip_code,name,birthday,city,ssn,gender,cid,campaign_referrer
67246495,3911702,1516987469,60000,Buying a pet,ACCEPTED,8.7,,11886,Θαλασσινή Ποταμιάνου,1971-02-03,Μεσολόγγι,745-42-9171,M,3911702,
75061034,40765725,1564100697,230000,buying a pet,REJECTED,8.7,,ΤΚ 82386,Ρόζα Καρακώστα,1992-08-02,Μεσολόγγι,951-93-6525,F,40765725,
11419097,2775581,1527189028,90000,Buying a pet,REJECTED,6.7,27945333,ΤΚ 084 75,Σωτήρης Πικρός,1995-09-29,Μεσολόγγι,559-51-8341,M,2775581,"display1,Google - display1,Twitter - display1,Facebook - display3,Facebook"
42424378,9866529,1527412601,90000,Home purchase,ACCEPTED,7,,17523,Σεβαστή Βασιλάκη,1971-04-11,Μεσολόγγι,566-69-1651,F,9866529,
54929757,31320865,1534500431,220000,Buying a pet,ACCEPTED,14,25407777,385 53,Μάνθα Ζώη,1975-08-03,Μεσολόγγι,480-01-2477,M,31320865,"display3,Facebook"
74841056,31320865,1551060153,280000,buying a pet,REJECTED,7,79092357,385 53,Μάνθα Ζώη,1975-08-03,Μεσολόγγι,480-01-2477,M,31320865,"display1,Facebook - display1,Facebook"
67569182,50801187,1514998892,240000,Home purchase,ACCEPTED,6.7,,52798,Ζαχαρούλα Ζαχαριουδάκη,1991-08-06,Μεσολόγγι,045-84-8729,M,50801187,
67068164,41164836,1524321504,170000,Home purchase,ACCEPTED,8.7,45535047,07378,Μακρίνα Δούβαλη,1985-01-05,Μεσολόγγι,007-84-5681,M,41164836,"display1,Twitter - display1,Facebook"
50795220,41164836,1523505245,30000,Buying a pet,ACCEPTED,8.7,,07378,Μακρίνα Δούβαλη,1985-01-05,Μεσολόγγι,007-84-5681,M,41164836,
24671754,56782119,1547610231,90000,Home purchase,ACCEPTED,8.7,48035675,44065,Αλέξανδρος Πιτσάκης,1977-11-23,Μεσολόγγι,825-01-7977,M,56782119,"display2,Facebook"
63328075,20940584,1547793601,90000,home purchase,REJECTED,14,,730 75,Μεθόδιος Καζανόπουλος,1986-09-11,Μεσολόγγι,300-99-1451,M,20940584,
11070953,20940584,1509126723,250000,Buying a pet,ACCEPTED,6.7,93427165,730 75,Μεθόδιος Καζανόπουλος,1986-09-11,Μεσολόγγι,300-99-1451,M,20940584,"display1,Google - display1,Facebook - display2,Facebook - display3,Facebook"
34064209,16101675,1546928801,200000,Refinance existing loans,REJECTED,8.7,80413706,663 59,Ανδρονίκη Μπαλαμπάνη,1976-12-27,Μεσολόγγι,452-75-5558,M,16101675,"display1,Facebook"
22114349,16101675,1543792242,260000,buying a pet,ACCEPTED,6.7,31645311,663 59,Ανδρονίκη Μπαλαμπάνη,1976-12-27,Μεσολόγγι,452-75-5558,M,16101675,"display1,Google"
4699587,39473964,1543504754,120000,buying a pet,ACCEPTED,6.7,,360 76,Αδαμάντιος Χονδρολίδης,1978-05-01,Μεσολόγγι,150-18-8869,M,39473964,
27936284,93785389,1542424504,250000,Home purchase,ACCEPTED,7,,ΤΚ 83163,Ευθαλία-Γαρυφαλλιά Αγγελάκη,1994-02-01,Μεσολόγγι,459-89-3311,M,93785389,
63761777,50683693,1527072480,80000,Home purchase,ACCEPTED,14,17134125,92462,Ασπασία Δαρσακλή,1994-06-08,Μεσολόγγι,216-49-4856,M,50683693,"display1,Twitter - display2,Twitter - display2,Facebook - display2,Facebook - display3,Facebook"
93419888,85514288,1531935498,250000,Home purchase,ACCEPTED,14,46972738,69788,Οδυσσεύς Αγγελίκας,1970-07-23,Μεσολόγγι,278-26-5568,F,85514288,"display3,Google - display2,Twitter"
68568242,31146289,1513566971,50000,Refinance existing loans,REJECTED,6.7,,ΤΚ 679 67,Φαίδρα Σταμέλου,1978-07-21,Μεσολόγγι,603-97-8274,F,31146289,
40430463,31146289,1547015081,170000,Refinance existing loans,REJECTED,6.7,,ΤΚ 679 67,Φαίδρα Σταμέλου,1978-07-21,Μεσολόγγι,603-97-8274,F,31146289,
76965616,67045426,1507212257,120000,Buying a pet,REJECTED,8.7,,ΤΚ 628 19,Ερατώ Δανδανίδου,1988-07-01,Μεσολόγγι,835-54-9015,F,67045426,
94594034,64229171,1549661190,270000,Refinance existing loans,ACCEPTED,6.7,,93701,Χάρις Αναστασόπουλος,1974-07-27,Μεσολόγγι,829-43-2477,M,64229171,
65775863,64229171,1561563611,170000,Buying a pet,ACCEPTED,14,,93701,Χάρις Αναστασόπουλος,1974-07-27,Μεσολόγγι,829-43-2477,M,64229171,
50763525,71540275,1547800137,210000,Refinance existing loans,ACCEPTED,7,,ΤΚ 831 28,Αμφιτρίτη Κουτσονίκα,1980-08-06,Μεσολόγγι,367-59-1410,M,71540275,
84225121,71540275,1564730028,50000,buying a pet,REJECTED,14,,ΤΚ 831 28,Αμφιτρίτη Κουτσονίκα,1980-08-06,Μεσολόγγι,367-59-1410,M,71540275,
61586147,78965555,1520696747,90000,Buying a pet,REJECTED,8.7,,62471,Ασημούλα-Φιλίππα Κωνσταντινίδου,1991-03-25,Μεσολόγγι,496-68-8238,M,78965555,
26482919,38609204,1554364022,230000,Refinance existing loans,ACCEPTED,7,,ΤΚ 385 52,Καλλιρρόη Κουτσιουμάρη,1993-08-04,Μεσολόγγι,676-62-1374,F,38609204,
99624828,64693812,1528422580,300000,buying a pet,ACCEPTED,14,65446926,ΤΚ 57155,Ακριβή Κασμιρλή,1983-02-26,Μεσολόγγι,475-32-9051,F,64693812,"display1,Twitter - display1,Facebook - display1,Facebook"
1443701,64693812,1511514138,100000,Refinance existing loans,REJECTED,7,,ΤΚ 57155,Ακριβή Κασμιρλή,1983-02-26,Μεσολόγγι,475-32-9051,F,64693812,
84388298,17866549,1536735963,300000,buying a pet,REJECTED,6.7,,ΤΚ 79146,Ζαφείρης-Ιάκωβος Τζουμάκης,1994-09-26,Μεσολόγγι,623-40-1414,F,17866549,
17700077,17866549,1527577104,30000,buying a pet,ACCEPTED,6.7,,ΤΚ 79146,Ζαφείρης-Ιάκωβος Τζουμάκης,1994-09-26,Μεσολόγγι,623-40-1414,F,17866549,
11763908,25107512,1545574426,250000,Refinance existing loans,ACCEPTED,7,,ΤΚ 85094,Βάγια Μαργαριτάκη,1975-05-22,Μεσολόγγι,135-60-8784,M,25107512,
93276242,18271288,1543001958,250000,Home purchase,REJECTED,14,,34923,Αναξαγόρας Μαστρογιώργης,1977-08-08,Μεσολόγγι,628-77-8511,F,18271288,
73930055,19431993,1519577147,180000,Buying a pet,ACCEPTED,14,65486892,17329,Ανδρομέδα Πάντου,1996-01-08,Μεσολόγγι,629-39-6919,M,19431993,"display3,Google - display3,Facebook"
21539998,19431993,1519383517,280000,Refinance existing loans,REJECTED,8.7,69916663,17329,Ανδρομέδα Πάντου,1996-01-08,Μεσολόγγι,629-39-6919,M,19431993,"display2,Google - display3,Google - display1,Twitter"
97159986,77407549,1565702003,270000,Home purchase,REJECTED,6.7,15593514,04257,Ηρακλής-Οδυσσέας Καλιάμπος,1975-03-16,Μεσολόγγι,084-95-3781,F,77407549,"display1,Google - display1,Twitter - display1,Twitter - display2,Twitter - display1,Facebook"
79834342,77407549,1522231453,250000,Refinance existing loans,REJECTED,8.7,,04257,Ηρακλής-Οδυσσέας Καλιάμπος,1975-03-16,Μεσολόγγι,084-95-3781,F,77407549,
80223385,19306813,1510553290,200000,home purchase,REJECTED,7,,ΤΚ 78384,Γιώργος Ξηρογιάννης,1978-10-21,Μεσολόγγι,393-55-2643,M,19306813,
99491174,19306813,1557196299,210000,Buying a pet,REJECTED,14,,ΤΚ 78384,Γιώργος Ξηρογιάννης,1978-10-21,Μεσολόγγι,393-55-2643,M,19306813,
42047946,17603645,1548860202,220000,Refinance existing loans,REJECTED,14,,53869,Αγλαΐα-Βαλάντω Κατσιλλή,1985-09-03,Μεσολόγγι,355-91-3509,M,17603645,
49158006,62309438,1522963868,260000,buying a pet,ACCEPTED,8.7,74490935,627 31,Ταξιαρχία Πουλιάση,1988-07-19,Μεσολόγγι,273-53-0911,F,62309438,"display1,Facebook"
65572108,96706111,1532566361,240000,Home purchase,ACCEPTED,7,,ΤΚ 09637,Τρύφων Δημόπουλος,1990-02-06,Μεσολόγγι,968-40-6170,M,96706111,
26127535,96706111,1560633296,210000,Buying a pet,ACCEPTED,6.7,,ΤΚ 09637,Τρύφων Δημόπουλος,1990-02-06,Μεσολόγγι,968-40-6170,M,96706111,
45511409,99992386,1565625973,80000,Refinance existing loans,ACCEPTED,8.7,,ΤΚ 798 62,Σμαράγδα Οικονομοπούλου,1970-01-13,Μεσολόγγι,785-02-0513,F,99992386,
72693506,99992386,1559714251,60000,Refinance existing loans,ACCEPTED,6.7,,ΤΚ 798 62,Σμαράγδα Οικονομοπούλου,1970-01-13,Μεσολόγγι,785-02-0513,F,99992386,
80677371,72672322,1512767524,230000,Refinance existing loans,REJECTED,6.7,31238237,027 97,Γεσθημανή Κεσίση,1980-01-01,Μεσολόγγι,206-58-1419,F,72672322,"display3,Google - display3,Facebook"
93083341,84645187,1526693584,280000,buying a pet,REJECTED,8.7,,549 22,Ματθίλδη Καραθανάση,1994-01-07,Μεσολόγγι,227-74-4903,F,84645187,
81295429,84645187,1536733650,100000,home purchase,ACCEPTED,7,,549 22,Ματθίλδη Καραθανάση,1994-01-07,Μεσολόγγι,227-74-4903,F,84645187,
35010932,79195972,1517453230,270000,home purchase,REJECTED,6.7,,656 46,Ερωτόκριτος-Νεόφυτος Αγγελίκας,1985-10-11,Μεσολόγγι,111-97-9569,F,79195972,
90344251,25481284,1531259885,30000,Home purchase,REJECTED,8.7,,68536,Φοίβος Ρόγαρης,1976-08-30,Μεσολόγγι,128-17-8347,M,25481284,
42506966,25481284,1509859945,80000,Home purchase,REJECTED,6.7,68519186,68536,Φοίβος Ρόγαρης,1976-08-30,Μεσολόγγι,128-17-8347,M,25481284,"display1,Twitter - display2,Twitter - display3,Twitter"
35545472,60236101,1567979013,210000,Buying a pet,REJECTED,8.7,38852160,942 45,Αρτεμισία Μπλιατσίου,1978-02-03,Μεσολόγγι,961-36-7861,M,60236101,"display3,Google"
5294442,90261318,1517468539,20000,Buying a pet,ACCEPTED,7,83490256,017 41,Βλαδίμηρος-Άνθιμος Δάρας,1980-03-27,Μεσολόγγι,846-92-3309,M,90261318,"display1,Twitter"
50235854,53799495,1546597451,210000,Home purchase,REJECTED,8.7,,ΤΚ 357 03,Ελεονόρα Μίχου,1989-05-07,Μεσολόγγι,254-62-9021,F,53799495,
20180297,53799495,1550589980,120000,Buying a pet,REJECTED,6.7,,ΤΚ 357 03,Ελεονόρα Μίχου,1989-05-07,Μεσολόγγι,254-62-9021,F,53799495,
66298705,10997068,1536007981,150000,Home purchase,REJECTED,7,,985 19,Πολυχρονία Πατελλή,1976-07-01,Μεσολόγγι,750-54-2441,F,10997068,
26048915,10997068,1544187070,90000,Refinance existing loans,REJECTED,6.7,,985 19,Πολυχρονία Πατελλή,1976-07-01,Μεσολόγγι,750-54-2441,F,10997068,
96561785,49339468,1514154038,170000,Refinance existing loans,ACCEPTED,6.7,,ΤΚ 018 37,Σολομών Μανωλάκης,1985-08-08,Μεσολόγγι,105-06-0735,M,49339468,
98951632,49339468,1559945080,170000,Buying a pet,ACCEPTED,7,,ΤΚ 018 37,Σολομών Μανωλάκης,1985-08-08,Μεσολόγγι,105-06-0735,M,49339468,
26424302,56033617,1544428165,20000,Refinance existing loans,REJECTED,8.7,,ΤΚ 045 38,Ζαχαρίας Βώσσος,1988-02-15,Μεσολόγγι,777-80-7285,F,56033617,
80193779,56033617,1515357348,180000,Buying a pet,REJECTED,8.7,,ΤΚ 045 38,Ζαχαρίας Βώσσος,1988-02-15,Μεσολόγγι,777-80-7285,F,56033617,
1625304,40531025,1558575602,280000,home purchase,REJECTED,6.7,,64652,Απόστολος Παπαγιάννης,1986-03-31,Μεσολόγγι,902-56-2556,M,40531025,
59765027,59455314,1513037515,40000,Buying a pet,REJECTED,6.7,,496 03,Καλλίνικος Τάρναρης,1991-05-21,Μεσολόγγι,112-96-7442,M,59455314,
35360017,36957010,1535862688,50000,Buying a pet,REJECTED,7,,239 31,Αριστείδης Μόναχας,1974-09-24,Μεσολόγγι,417-82-7716,F,36957010,
50332667,36957010,1562157567,220000,home purchase,REJECTED,7,2926264,239 31,Αριστείδης Μόναχας,1974-09-24,Μεσολόγγι,417-82-7716,F,36957010,"display2,Google - display3,Google - display3,Twitter - display3,Facebook"
77496404,68717907,1539391252,180000,Buying a pet,REJECTED,6.7,,044 61,Ζαφειρία Σπυριδάκη,1976-11-06,Μεσολόγγι,907-00-7922,F,68717907,
62538721,49220949,1563860820,190000,Home purchase,ACCEPTED,8.7,,650 18,Στυλιανός-Νεοκλής Σγουρός,1972-03-20,Μεσολόγγι,503-18-6482,F,49220949,
64208483,49220949,1554899749,80000,buying a pet,REJECTED,8.7,65163136,650 18,Στυλιανός-Νεοκλής Σγουρός,1972-03-20,Μεσολόγγι,503-18-6482,F,49220949,"display2,Google - display1,Twitter - display2,Twitter - display1,Facebook - display1,Facebook"
79257972,25183834,1523415177,180000,Home purchase,REJECTED,8.7,,ΤΚ 94624,Αντίγονος Συργής,1982-06-22,Μεσολόγγι,011-48-0723,M,25183834,
20703723,25183834,1546624052,120000,Refinance existing loans,ACCEPTED,14,,ΤΚ 94624,Αντίγονος Συργής,1982-06-22,Μεσολόγγι,011-48-0723,M,25183834,
22853384,12175194,1520123284,180000,Home purchase,ACCEPTED,14,67462601,14225,Αναστάσιος Μαργαρώνης,1987-08-31,Μεσολόγγι,907-70-3080,M,12175194,"display1,Google - display3,Google - display3,Facebook"
19555790,23599709,1555137319,30000,buying a pet,ACCEPTED,8.7,,81501,Ασημής Κυριακίδης,1980-05-26,Μεσολόγγι,221-96-2152,F,23599709,
10593342,23599709,1511320394,230000,Buying a pet,ACCEPTED,14,,81501,Ασημής Κυριακίδης,1980-05-26,Μεσολόγγι,221-96-2152,F,23599709,
8632669,77908832,1533152627,180000,Refinance existing loans,ACCEPTED,14,,ΤΚ 85165,Ευλαμπία Ντριβαλά,1989-11-24,Μεσολόγγι,666-57-4047,F,77908832,
86937379,26538336,1530573750,40000,Buying a pet,REJECTED,6.7,,15904,Πολύκαρπος-Ραφαήλ Τάρναρης,1985-05-30,Μεσολόγγι,158-20-2104,M,26538336,
62717070,26538336,1511810331,210000,Refinance existing loans,REJECTED,7,67490618,15904,Πολύκαρπος-Ραφαήλ Τάρναρης,1985-05-30,Μεσολόγγι,158-20-2104,M,26538336,"display3,Facebook"
43633685,95645539,1523853428,190000,Refinance existing loans,ACCEPTED,8.7,,55075,Κωστούλα Κονιάρη,1982-10-06,Μεσολόγγι,419-48-5640,F,95645539,
90460720,39236453,1533832227,250000,Refinance existing loans,ACCEPTED,8.7,,90060,Θεολογία Μασαούτη,1996-09-27,Μεσολόγγι,969-61-1747,F,39236453,
97538074,39236453,1568079786,220000,Refinance existing loans,ACCEPTED,14,,90060,Θεολογία Μασαούτη,1996-09-27,Μεσολόγγι,969-61-1747,F,39236453,
31358631,23160678,1511643530,270000,Buying a pet,REJECTED,8.7,34405575,ΤΚ 11429,Γερακίνα Τσούρα,1978-08-02,Μεσολόγγι,301-66-0823,F,23160678,"display1,Google - display2,Facebook - display3,Facebook - display3,Facebook"
40993816,75496038,1548998137,170000,home purchase,ACCEPTED,8.7,,73169,Βελισσαρία Κουκουθάκη,1990-01-15,Μεσολόγγι,655-03-0208,M,75496038,
86944522,73698663,1566956515,280000,Home purchase,REJECTED,8.7,,522 11,Ερρίκος Ζουλούμης,1976-09-12,Μεσολόγγι,593-98-3488,M,73698663,
80187294,89675112,1530010749,230000,Refinance existing loans,ACCEPTED,8.7,,960 82,Ευγένιος Μίσχος,1982-04-27,Μεσολόγγι,129-53-1771,M,89675112,
76729714,89675112,1527940130,100000,Buying a pet,REJECTED,7,,960 82,Ευγένιος Μίσχος,1982-04-27,Μεσολόγγι,129-53-1771,M,89675112,
2923449,40965993,1521552639,280000,buying a pet,REJECTED,14,,23934,Αντωνία Παλαιολογοπούλου,1994-10-13,Μεσολόγγι,189-09-2860,F,40965993,
74954742,40965993,1560122682,210000,Refinance existing loans,REJECTED,14,,23934,Αντωνία Παλαιολογοπούλου,1994-10-13,Μεσολόγγι,189-09-2860,F,40965993,
57277487,56119145,1532108886,260000,Refinance existing loans,ACCEPTED,6.7,,ΤΚ 559 31,Ιουλιανή-Φανουρία Μαστραγγελή,1984-07-24,Μεσολόγγι,914-78-2724,M,56119145,
386149,51863402,1534472928,20000,Home purchase,REJECTED,7,,ΤΚ 846 57,Ρούσα-Κερασιά Πετσιά,1996-05-06,Μεσολόγγι,739-08-5476,F,51863402,
13317546,37264235,1525420255,290000,Buying a pet,ACCEPTED,6.7,,13680,Ζαμπία Κεσκίνη,1971-08-13,Μεσολόγγι,257-60-3840,F,37264235,
34632879,25827949,1568239029,190000,Refinance existing loans,ACCEPTED,14,67540260,ΤΚ 26146,Αργύριος Γάτος,1995-09-10,Μεσολόγγι,763-74-7460,F,25827949,"display1,Twitter - display3,Twitter - display2,Facebook"
17617178,78653550,1514549021,240000,Refinance existing loans,ACCEPTED,8.7,,ΤΚ 553 16,Μαυρούδης Αρμένης,1970-12-29,Μεσολόγγι,869-16-6997,F,78653550,
63451741,78653550,1543396973,250000,Home purchase,ACCEPTED,14,85678623,ΤΚ 553 16,Μαυρούδης Αρμένης,1970-12-29,Μεσολόγγι,869-16-6997,F,78653550,"display3,Google - display2,Facebook - display2,Facebook - display3,Facebook - display3,Facebook"
27498137,99533426,1522115299,50000,Buying a pet,ACCEPTED,7,,ΤΚ 504 11,Στέλλα Παλιούρα,1992-04-02,Μεσολόγγι,903-68-4770,F,99533426,
21867791,32126325,1527085857,20000,Refinance existing loans,REJECTED,7,,10306,Πολύκαρπος Βασιλάκης,1990-08-18,Μεσολόγγι,822-12-2193,F,32126325,
945533,32126325,1519210626,240000,Refinance existing loans,REJECTED,8.7,,10306,Πολύκαρπος Βασιλάκης,1990-08-18,Μεσολόγγι,822-12-2193,F,32126325,
5984877,13123190,1523545448,50000,Home purchase,ACCEPTED,6.7,28533225,403 77,Περσεφόνη-Ματθίλδη Κανελλοπούλου,1982-04-27,Μεσολόγγι,246-30-9242,M,13123190,"display2,Twitter"
50082209,13123190,1516662082,300000,Buying a pet,REJECTED,7,,403 77,Περσεφόνη-Ματθίλδη Κανελλοπούλου,1982-04-27,Μεσολόγγι,246-30-9242,M,13123190,
90150417,65370998,1526777637,200000,Buying a pet,REJECTED,14,,ΤΚ 477 88,Αιμίλιος Αντωνέας,1993-04-19,Μεσολόγγι,470-99-8776,F,65370998,
61756243,65440887,1541121558,80000,Refinance existing loans,ACCEPTED,6.7,,557 72,Δαμασκηνός Αναστασόπουλος,1980-07-13,Μεσολόγγι,965-12-5799,F,65440887,
37793251,32358519,1530218208,290000,Refinance existing loans,ACCEPTED,14,,993 14,Αρχιμήδης Χαραλαμπίδης,1992-10-27,Μεσολόγγι,516-14-3296,M,32358519,
